away_team,home_team,away_st_downs,home_st_downs,away_passing_st_downs,home_passing_st_downs,away_rushing_st_downs,home_rushing_st_downs,away_st_downs_from_penalties,home_st_downs_from_penalties,away_rd_down_efficiency,home_rd_down_efficiency,away_th_down_efficiency,home_th_down_efficiency,away_total_plays,home_total_plays,away_total_yards,home_total_yards,away_total_drives,home_total_drives,away_yards_per_play,home_yards_per_play,away_passing,home_passing,away_comp_att,home_comp_att,away_yards_per_pass,home_yards_per_pass,away_interceptions_thrown,home_interceptions_thrown,away_sacks_yards_lost,home_sacks_yards_lost,away_rushing,home_rushing,away_rushing_attempts,home_rushing_attempts,away_yards_per_rush,home_yards_per_rush,away_red_zone_made_att,home_red_zone_made_att,away_penalties,home_penalties,away_turnovers,home_turnovers,away_fumbles_lost,home_fumbles_lost,away_defensive_special_teams_tds,home_defensive_special_teams_tds,away_possession,home_possession,home_wins
24,30,25.0,21.0,15.0,13.0,5.0,4.0,5.0,4.0,0.25,0.4666666666666667,0.5,0.0,67.0,67.0,408.0,344.0,12.0,12.0,6.1,5.1,335.0,285.0,0.6222222222222222,0.675,7.3,6.6,1.0,2.0,0.14285714285714285,0.21428571428571427,73.0,59.0,21.0,24.0,3.5,2.5,0.3333333333333333,0.5,0.08955223880597014,0.1267605633802817,2.0,2.0,1.0,0.0,0.0,0.0,1662,1938,1
11,19,23.0,22.0,14.0,9.0,6.0,10.0,3.0,3.0,0.3333333333333333,0.36363636363636365,0.0,0.0,67.0,56.0,331.0,363.0,12.0,12.0,4.9,6.5,223.0,241.0,0.5641025641025641,0.7916666666666666,5.3,9.3,1.0,0.0,0.12,0.14285714285714285,108.0,122.0,25.0,30.0,4.3,4.1,0.6666666666666666,0.75,0.12857142857142856,0.1724137931034483,1.0,0.0,0.0,0.0,0.0,0.0,1811,1789,1
13,1,8.0,27.0,5.0,15.0,1.0,11.0,2.0,1.0,0.07692307692307693,0.38461538461538464,0.0,0.0,54.0,78.0,135.0,506.0,14.0,13.0,2.5,6.5,103.0,335.0,0.47368421052631576,0.6428571428571429,2.5,7.6,0.0,0.0,0.17391304347826086,0.2222222222222222,32.0,171.0,12.0,34.0,2.7,5.0,0.0,0.5,0.2,0.14035087719298245,0.0,2.0,0.0,2.0,0.0,0.0,1217,2383,1
10,3,25.0,18.0,16.0,10.0,9.0,6.0,0.0,2.0,0.5,0.4444444444444444,0.0,1.0,68.0,48.0,463.0,275.0,9.0,9.0,6.8,5.7,292.0,173.0,0.6388888888888888,0.8571428571428571,7.5,8.2,0.0,0.0,0.14285714285714285,0.0,171.0,102.0,29.0,27.0,5.9,3.8,0.6,1.0,0.11627906976744186,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1944,1656,1
22,6,14.0,16.0,6.0,9.0,5.0,5.0,3.0,2.0,0.2727272727272727,0.2727272727272727,1.0,0.0,49.0,57.0,236.0,351.0,9.0,11.0,4.8,6.2,160.0,251.0,0.6538461538461539,0.75,5.9,8.1,1.0,1.0,0.0,0.1875,76.0,100.0,22.0,26.0,3.5,3.8,0.5,0.0,0.11458333333333333,0.14,2.0,2.0,1.0,1.0,0.0,0.0,1856,1744,1
20,17,13.0,20.0,11.0,8.0,2.0,10.0,0.0,2.0,0.23529411764705882,0.3125,0.0,0.0,74.0,68.0,266.0,336.0,15.0,16.0,3.6,4.9,197.0,151.0,0.3902439024390244,0.5483870967741935,4.5,4.6,1.0,3.0,0.16666666666666666,0.25,69.0,185.0,30.0,35.0,2.3,5.3,0.0,0.4,0.16,0.12,3.0,3.0,2.0,0.0,0.0,0.0,1707,1893,1
5,27,16.0,23.0,11.0,12.0,4.0,8.0,1.0,3.0,0.26666666666666666,0.36363636363636365,0.3333333333333333,1.0,65.0,62.0,254.0,371.0,12.0,11.0,3.9,6.0,186.0,248.0,0.6590909090909091,0.64,3.8,9.5,0.0,2.0,0.11904761904761904,0.1,68.0,123.0,16.0,36.0,4.3,3.4,0.5,0.5,0.09210526315789473,0.125,1.0,3.0,1.0,1.0,0.0,0.0,1607,1993,1
29,14,22.0,19.0,12.0,11.0,7.0,5.0,3.0,3.0,0.5,0.3,0.0,0.0,70.0,49.0,365.0,251.0,11.0,10.0,5.2,5.1,211.0,182.0,0.6785714285714286,0.5483870967741935,6.8,5.5,0.0,1.0,0.3,0.08695652173913043,154.0,69.0,39.0,16.0,3.9,4.3,0.6666666666666666,0.5,0.0958904109589041,0.08163265306122448,0.0,1.0,0.0,0.0,0.0,0.0,2340,1260,0
15,0,20.0,20.0,13.0,12.0,5.0,8.0,2.0,0.0,0.38461538461538464,0.6428571428571429,1.0,0.0,59.0,60.0,352.0,423.0,11.0,11.0,6.0,7.0,248.0,267.0,0.6363636363636364,0.7391304347826086,7.5,10.7,0.0,1.0,0.0,0.16666666666666666,104.0,156.0,26.0,35.0,4.0,4.5,1.0,1.0,0.15,0.13043478260869565,2.0,1.0,2.0,0.0,0.0,0.0,1571,2029,1
26,23,25.0,13.0,14.0,8.0,7.0,3.0,4.0,2.0,0.6,0.3333333333333333,0.0,0.0,69.0,48.0,365.0,220.0,10.0,11.0,5.3,4.6,242.0,164.0,0.7096774193548387,0.5714285714285714,7.6,5.7,1.0,0.0,0.09090909090909091,0.1111111111111111,123.0,56.0,37.0,19.0,3.3,2.9,1.0,0.5,0.13953488372093023,0.10810810810810811,1.0,0.0,0.0,0.0,0.0,0.0,2217,1383,0
9,28,22.0,23.0,16.0,14.0,3.0,6.0,3.0,3.0,0.23076923076923078,0.5555555555555556,0.5,0.0,70.0,56.0,310.0,419.0,11.0,12.0,4.4,7.5,248.0,304.0,0.5869565217391305,0.8148148148148148,4.8,10.5,1.0,0.0,0.11320754716981132,0.14285714285714285,62.0,115.0,18.0,27.0,3.4,4.3,0.3333333333333333,1.0,0.0967741935483871,0.10666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1921,1679,1
18,12,20.0,18.0,12.0,14.0,6.0,2.0,2.0,2.0,0.3333333333333333,0.35714285714285715,1.0,0.0,63.0,62.0,393.0,328.0,12.0,12.0,6.2,5.3,261.0,252.0,0.65625,0.7058823529411765,7.9,6.8,1.0,0.0,1.0,0.1875,132.0,76.0,30.0,25.0,4.4,3.0,0.6666666666666666,0.6666666666666666,0.2,0.15789473684210525,3.0,1.0,2.0,1.0,0.0,0.0,1674,1926,1
24,11,27.0,15.0,17.0,6.0,7.0,7.0,3.0,2.0,0.5384615384615384,0.42857142857142855,1.0,0.0,75.0,54.0,375.0,231.0,11.0,11.0,5.0,4.3,270.0,122.0,0.7058823529411765,0.35714285714285715,7.1,3.8,1.0,1.0,0.14814814814814814,0.13793103448275862,105.0,109.0,37.0,22.0,2.8,5.0,0.8,0.5,0.1111111111111111,0.08955223880597014,2.0,2.0,1.0,1.0,0.0,0.0,2118,1482,0
17,13,19.0,23.0,14.0,12.0,4.0,11.0,1.0,0.0,0.3333333333333333,0.46153846153846156,0.0,0.0,60.0,67.0,365.0,423.0,13.0,12.0,6.1,6.3,233.0,232.0,0.6666666666666666,0.6129032258064516,6.7,7.0,1.0,2.0,0.14285714285714285,2.0,132.0,191.0,25.0,34.0,5.3,5.6,0.5,0.75,0.08571428571428572,0.15,1.0,2.0,0.0,0.0,0.0,0.0,1636,1964,1
16,20,20.0,19.0,11.0,16.0,7.0,3.0,2.0,0.0,0.3333333333333333,0.35714285714285715,0.0,0.5,61.0,65.0,365.0,330.0,12.0,13.0,6.0,5.1,252.0,274.0,0.5151515151515151,0.6176470588235294,7.2,7.2,2.0,2.0,0.25,0.15384615384615385,113.0,56.0,26.0,27.0,4.3,2.1,0.0,0.5,0.12121212121212122,0.1590909090909091,2.0,2.0,0.0,0.0,0.0,0.0,1832,1768,1
26,0,22.0,18.0,15.0,10.0,5.0,5.0,2.0,3.0,0.6,0.2727272727272727,0.0,0.0,65.0,59.0,339.0,266.0,11.0,10.0,5.2,4.5,237.0,174.0,0.6470588235294118,0.5454545454545454,6.6,5.1,1.0,2.0,0.16666666666666666,0.1111111111111111,102.0,92.0,29.0,25.0,3.5,3.7,1.0,0.3333333333333333,0.0967741935483871,0.15151515151515152,1.0,2.0,0.0,0.0,0.0,2.0,1888,1712,0
31,29,22.0,23.0,13.0,14.0,9.0,6.0,0.0,3.0,0.3333333333333333,0.6153846153846154,0.4,0.0,69.0,56.0,364.0,309.0,9.0,8.0,5.3,5.5,225.0,196.0,0.6666666666666666,0.6774193548387096,5.8,6.1,0.0,0.0,0.3,0.3333333333333333,139.0,113.0,30.0,24.0,4.6,4.7,0.5,0.75,0.125,0.15,0.0,0.0,0.0,0.0,0.0,0.0,1895,1705,1
14,8,10.0,28.0,8.0,17.0,2.0,10.0,0.0,1.0,0.2727272727272727,0.5714285714285714,0.0,0.0,49.0,74.0,178.0,441.0,11.0,11.0,3.6,6.0,128.0,309.0,0.5,0.6666666666666666,4.3,7.9,3.0,0.0,0.2,0.0,50.0,132.0,19.0,35.0,2.6,3.8,0.0,0.42857142857142855,0.12280701754385964,0.12,4.0,0.0,1.0,0.0,0.0,0.0,1433,2167,1
6,21,21.0,24.0,10.0,17.0,6.0,6.0,5.0,1.0,0.46153846153846156,0.5333333333333333,0.0,0.0,62.0,71.0,347.0,352.0,12.0,11.0,5.6,5.0,225.0,252.0,0.6428571428571429,0.6190476190476191,6.8,5.7,1.0,0.0,0.19230769230769232,0.125,122.0,100.0,29.0,27.0,4.2,3.7,0.6,1.0,0.10909090909090909,0.15,1.0,0.0,0.0,0.0,0.0,0.0,1774,1826,1
2,18,30.0,15.0,15.0,8.0,12.0,5.0,3.0,2.0,0.5625,0.38461538461538464,1.0,0.0,79.0,59.0,483.0,300.0,12.0,11.0,6.1,5.1,293.0,182.0,0.7058823529411765,0.48148148148148145,7.7,5.9,3.0,1.0,0.12121212121212122,0.19047619047619047,190.0,118.0,41.0,28.0,4.6,4.2,1.0,0.5,0.12727272727272726,0.16666666666666666,4.0,1.0,1.0,0.0,0.0,2.0,1933,1667,0
3,9,13.0,20.0,8.0,12.0,3.0,4.0,2.0,4.0,0.3333333333333333,0.25,0.0,0.0,52.0,62.0,193.0,263.0,12.0,12.0,3.7,4.2,102.0,183.0,0.5416666666666666,0.6666666666666666,4.1,4.5,2.0,0.0,0.3333333333333333,0.14814814814814814,91.0,80.0,27.0,21.0,3.4,3.8,0.5,0.0,0.10843373493975904,0.20454545454545456,2.0,2.0,0.0,2.0,0.0,0.0,1654,1946,0
28,4,26.0,29.0,20.0,22.0,2.0,3.0,4.0,4.0,0.2727272727272727,0.375,0.0,1.0,75.0,79.0,472.0,398.0,15.0,13.0,6.3,5.0,429.0,332.0,0.5964912280701754,0.6226415094339622,7.4,6.1,2.0,1.0,0.1111111111111111,1.0,43.0,66.0,17.0,25.0,2.5,2.6,0.75,0.8,0.1388888888888889,0.1267605633802817,2.0,1.0,0.0,0.0,0.0,1.0,1833,1767,1
23,10,17.0,21.0,13.0,9.0,2.0,8.0,2.0,4.0,0.3333333333333333,0.3888888888888889,1.0,0.0,60.0,74.0,226.0,326.0,13.0,13.0,3.8,4.4,189.0,177.0,0.5853658536585366,0.4857142857142857,4.5,4.9,2.0,0.0,0.2,0.5,37.0,149.0,18.0,38.0,2.1,3.9,1.0,0.5,0.07246376811594203,0.13846153846153847,3.0,0.0,1.0,0.0,0.0,1.0,1494,2106,1
27,12,22.0,22.0,18.0,13.0,2.0,4.0,2.0,5.0,0.23076923076923078,0.42857142857142855,1.0,1.0,67.0,65.0,332.0,376.0,14.0,13.0,5.0,5.8,269.0,321.0,0.6666666666666666,0.6756756756756757,5.5,8.0,1.0,0.0,0.11764705882352941,0.15789473684210525,63.0,55.0,18.0,25.0,3.5,2.2,1.0,1.0,0.09259259259259259,0.1044776119402985,2.0,1.0,1.0,1.0,1.0,0.0,1714,1886,1
1,15,22.0,22.0,15.0,17.0,5.0,5.0,2.0,0.0,0.3333333333333333,0.25,0.0,0.5,71.0,75.0,443.0,438.0,15.0,15.0,6.2,5.8,345.0,349.0,0.5434782608695652,0.5192307692307693,7.3,6.3,0.0,0.0,0.1111111111111111,0.3,98.0,89.0,24.0,20.0,4.1,4.5,0.5,1.0,0.13333333333333333,0.13333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,1983,1617,0
20,13,21.0,11.0,11.0,4.0,9.0,6.0,1.0,1.0,0.4375,0.17647058823529413,0.0,1.0,75.0,63.0,368.0,165.0,12.0,14.0,4.9,2.6,198.0,79.0,0.6521739130434783,0.3333333333333333,8.6,1.9,0.0,3.0,0.0,0.14285714285714285,170.0,86.0,52.0,22.0,3.3,3.9,0.75,0.0,0.0967741935483871,0.12727272727272726,1.0,4.0,1.0,1.0,0.0,0.0,2149,1451,0
29,7,16.0,21.0,8.0,15.0,7.0,6.0,1.0,0.0,0.23076923076923078,0.4375,1.0,0.0,59.0,71.0,278.0,364.0,13.0,12.0,4.7,5.1,151.0,253.0,0.5862068965517241,0.6041666666666666,4.3,5.2,0.0,0.0,0.23076923076923078,0.16666666666666666,127.0,111.0,24.0,22.0,5.3,5.0,0.5,0.0,0.15789473684210525,0.13636363636363635,1.0,3.0,1.0,3.0,0.0,0.0,1758,1842,0
8,30,20.0,19.0,15.0,15.0,2.0,2.0,3.0,2.0,0.35714285714285715,0.25,0.0,0.6666666666666666,60.0,64.0,228.0,351.0,11.0,11.0,3.8,5.5,178.0,288.0,0.7105263157894737,0.6428571428571429,4.3,6.4,1.0,1.0,0.10344827586206896,0.15789473684210525,50.0,63.0,19.0,19.0,2.6,3.3,0.25,0.3333333333333333,0.11363636363636363,0.10204081632653061,2.0,1.0,1.0,0.0,0.0,0.0,1706,1894,1
12,31,22.0,15.0,15.0,7.0,4.0,8.0,3.0,0.0,0.5454545454545454,0.4,0.0,0.0,62.0,58.0,362.0,275.0,10.0,11.0,5.8,4.7,326.0,125.0,0.6976744186046512,0.5555555555555556,7.2,5.7,2.0,0.0,0.11764705882352941,0.5714285714285714,36.0,150.0,17.0,36.0,2.1,4.2,0.0,0.3333333333333333,0.15,0.12,4.0,0.0,2.0,0.0,0.0,0.0,1767,1833,1
5,16,19.0,23.0,10.0,17.0,6.0,5.0,3.0,1.0,0.5,0.7058823529411765,0.0,0.0,60.0,70.0,322.0,373.0,10.0,9.0,5.4,5.3,212.0,281.0,0.6451612903225806,0.627906976744186,6.6,6.0,0.0,2.0,0.14285714285714285,0.2,110.0,92.0,28.0,23.0,3.9,4.0,0.5,0.5,0.16666666666666666,0.12658227848101267,0.0,3.0,0.0,1.0,0.0,0.0,1788,1812,0
0,17,16.0,20.0,10.0,11.0,6.0,5.0,0.0,4.0,0.3076923076923077,0.2857142857142857,0.0,0.5,59.0,65.0,399.0,333.0,14.0,13.0,6.8,5.1,248.0,262.0,0.75,0.5945945945945946,8.6,6.4,0.0,1.0,0.16666666666666666,0.14285714285714285,151.0,71.0,30.0,24.0,5.0,3.0,1.0,0.5,0.13846153846153847,0.10526315789473684,1.0,3.0,1.0,2.0,0.0,0.0,1892,1708,0
22,27,14.0,18.0,11.0,10.0,3.0,8.0,0.0,0.0,0.3333333333333333,0.3076923076923077,0.0,1.0,54.0,62.0,210.0,312.0,11.0,12.0,3.9,5.0,143.0,161.0,0.5925925925925926,0.5925925925925926,4.5,5.8,1.0,0.0,0.1388888888888889,0.125,67.0,151.0,22.0,34.0,3.0,4.4,0.5,0.6666666666666666,0.13432835820895522,0.125,2.0,0.0,1.0,0.0,0.0,0.0,1753,1847,1
28,23,25.0,10.0,17.0,9.0,7.0,0.0,1.0,1.0,0.4666666666666667,0.2777777777777778,1.0,0.0,76.0,62.0,471.0,222.0,15.0,15.0,6.2,3.6,353.0,192.0,0.673469387755102,0.6382978723404256,7.2,4.1,2.0,2.0,0.0,0.0,118.0,30.0,27.0,15.0,4.4,2.0,0.5,1.0,0.12631578947368421,0.10810810810810811,2.0,3.0,0.0,1.0,0.0,0.0,1942,1658,0
3,26,16.0,21.0,9.0,18.0,5.0,3.0,2.0,0.0,0.1,0.4,0.5,0.0,58.0,66.0,244.0,335.0,14.0,12.0,4.2,5.1,174.0,307.0,0.5666666666666667,0.6829268292682927,4.8,7.0,2.0,1.0,0.14285714285714285,0.15789473684210525,70.0,28.0,22.0,22.0,3.2,1.3,1.0,0.5,0.1,0.14285714285714285,3.0,1.0,1.0,0.0,0.0,4.0,1600,2000,1
15,10,20.0,27.0,15.0,8.0,2.0,19.0,3.0,0.0,0.5,0.5833333333333334,0.0,1.0,63.0,64.0,324.0,510.0,11.0,11.0,5.1,8.0,270.0,160.0,0.6590909090909091,0.5882352941176471,5.9,8.4,1.0,2.0,0.15384615384615385,0.16666666666666666,54.0,350.0,17.0,45.0,3.2,7.8,1.0,0.7142857142857143,0.11428571428571428,0.12,2.0,3.0,1.0,1.0,0.0,0.0,1608,1992,1
25,19,21.0,21.0,12.0,13.0,5.0,6.0,4.0,2.0,0.25,0.46153846153846156,0.0,1.0,68.0,64.0,311.0,451.0,14.0,13.0,4.6,7.0,256.0,319.0,0.575,0.59375,5.8,10.0,2.0,0.0,0.14814814814814814,0.0,55.0,132.0,24.0,32.0,2.3,4.1,0.0,0.5,0.06748466257668712,0.1,3.0,1.0,1.0,1.0,1.0,2.0,1819,1781,1
11,2,21.0,17.0,13.0,14.0,7.0,3.0,1.0,0.0,0.5,0.3333333333333333,0.0,0.0,81.0,62.0,317.0,365.0,16.0,15.0,3.9,5.9,215.0,328.0,0.625,0.5263157894736842,4.4,8.4,3.0,0.0,0.0989010989010989,0.25,102.0,37.0,32.0,23.0,3.2,1.6,1.0,1.0,0.13333333333333333,0.1,5.0,0.0,2.0,0.0,0.0,3.0,2285,1315,1
29,23,16.0,18.0,11.0,9.0,3.0,8.0,2.0,1.0,0.14285714285714285,0.5,0.0,1.0,62.0,66.0,313.0,351.0,12.0,12.0,5.0,5.3,217.0,172.0,0.5555555555555556,0.5142857142857142,5.7,4.8,0.0,0.0,0.11764705882352941,0.5,96.0,179.0,24.0,30.0,4.0,6.0,0.3333333333333333,1.0,0.11864406779661017,0.11666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,1796,1804,1
20,5,29.0,21.0,16.0,15.0,10.0,5.0,3.0,1.0,0.4,0.5625,0.0,0.0,71.0,69.0,475.0,315.0,11.0,10.0,6.7,4.6,313.0,252.0,0.5609756097560976,0.627906976744186,7.5,5.5,3.0,1.0,0.1111111111111111,0.14285714285714285,162.0,63.0,29.0,23.0,5.6,2.7,0.16666666666666666,1.0,0.16666666666666666,0.175,3.0,2.0,0.0,1.0,0.0,0.0,1837,1763,0
16,25,17.0,12.0,14.0,6.0,3.0,4.0,0.0,2.0,0.4117647058823529,0.25,0.0,0.0,75.0,56.0,367.0,204.0,15.0,15.0,4.9,3.6,301.0,112.0,0.5208333333333334,0.6296296296296297,5.7,3.7,2.0,0.0,0.125,0.16666666666666666,66.0,92.0,22.0,26.0,3.0,3.5,0.3333333333333333,1.0,0.10344827586206896,0.13333333333333333,4.0,1.0,2.0,1.0,0.0,0.0,1810,1790,1
17,1,11.0,24.0,5.0,9.0,6.0,12.0,0.0,3.0,0.25,0.5294117647058824,0.0,0.0,54.0,72.0,194.0,389.0,12.0,12.0,3.6,5.4,114.0,214.0,0.5555555555555556,0.65625,3.7,5.8,1.0,0.0,0.125,0.1282051282051282,80.0,175.0,23.0,35.0,3.5,5.0,0.0,0.2,0.13953488372093023,0.1111111111111111,2.0,3.0,1.0,3.0,0.0,0.0,1555,2045,1
19,21,24.0,20.0,10.0,11.0,11.0,7.0,3.0,2.0,0.5454545454545454,0.38461538461538464,0.0,1.0,62.0,64.0,362.0,308.0,10.0,9.0,5.8,4.8,207.0,196.0,0.6551724137931034,0.5675675675675675,6.9,5.0,0.0,1.0,0.5,0.14285714285714285,155.0,112.0,32.0,25.0,4.8,4.5,1.0,1.0,0.10666666666666667,0.09090909090909091,0.0,1.0,0.0,0.0,0.0,0.0,1905,1695,0
30,4,21.0,29.0,12.0,22.0,5.0,4.0,4.0,3.0,0.29411764705882354,0.42857142857142855,0.6666666666666666,1.0,73.0,73.0,335.0,439.0,12.0,12.0,4.6,6.0,244.0,349.0,0.391304347826087,0.7169811320754716,5.1,6.6,1.0,1.0,0.1,0.0,91.0,90.0,25.0,20.0,3.6,4.5,0.0,0.6666666666666666,0.16666666666666666,0.12359550561797752,1.0,1.0,0.0,0.0,0.0,0.0,1811,1789,1
22,2,16.0,26.0,11.0,18.0,4.0,7.0,1.0,1.0,0.16666666666666666,0.5263157894736842,0.5,0.0,63.0,83.0,351.0,462.0,16.0,15.0,5.6,5.6,299.0,298.0,0.5128205128205128,0.6976744186046512,6.8,6.6,1.0,2.0,0.10869565217391304,0.2222222222222222,52.0,164.0,19.0,38.0,2.7,4.3,0.5,0.42857142857142855,0.125,0.13043478260869565,3.0,2.0,2.0,0.0,0.0,1.0,1608,1992,1
13,18,24.0,18.0,17.0,11.0,6.0,4.0,1.0,3.0,0.55,0.2857142857142857,0.0,0.6666666666666666,78.0,65.0,372.0,248.0,11.0,10.0,4.8,3.8,233.0,184.0,0.6857142857142857,0.4666666666666667,6.7,4.0,1.0,1.0,0.0,0.2,139.0,64.0,43.0,19.0,3.2,3.4,0.5,0.0,0.1,0.2,1.0,1.0,0.0,0.0,0.0,2.0,2350,1250,0
3,14,16.0,19.0,9.0,15.0,5.0,4.0,2.0,0.0,0.42857142857142855,0.3333333333333333,1.0,0.0,61.0,60.0,317.0,410.0,12.0,11.0,5.2,6.8,210.0,282.0,0.5277777777777778,0.8285714285714286,5.7,7.4,2.0,1.0,0.14285714285714285,0.3333333333333333,107.0,128.0,24.0,22.0,4.5,5.8,0.5,0.0,0.1,0.09411764705882353,3.0,3.0,1.0,2.0,2.0,2.0,1731,1869,1
26,10,12.0,16.0,8.0,10.0,2.0,6.0,2.0,0.0,0.25,0.38461538461538464,0.0,0.0,49.0,58.0,204.0,293.0,10.0,11.0,4.2,5.1,140.0,169.0,0.5384615384615384,0.7727272727272727,4.8,5.8,1.0,0.0,0.3333333333333333,0.16666666666666666,64.0,124.0,20.0,29.0,3.2,4.3,0.0,0.2,0.12,0.0945945945945946,1.0,0.0,0.0,0.0,0.0,0.0,1473,2127,1
8,28,25.0,29.0,17.0,15.0,5.0,10.0,3.0,4.0,0.5,0.6923076923076923,1.0,1.0,58.0,71.0,313.0,450.0,10.0,9.0,5.4,6.3,216.0,249.0,0.7222222222222222,0.8,5.8,6.9,1.0,0.0,0.08333333333333333,0.125,97.0,201.0,21.0,35.0,4.6,5.7,1.0,0.625,0.12,0.09183673469387756,1.0,1.0,0.0,1.0,0.0,0.0,1543,2057,1
6,9,12.0,16.0,4.0,10.0,7.0,5.0,1.0,1.0,0.15384615384615385,0.38461538461538464,0.0,1.0,52.0,60.0,213.0,312.0,12.0,13.0,4.1,5.2,77.0,246.0,0.55,0.6896551724137931,3.1,7.9,0.0,1.0,0.1724137931034483,0.2,136.0,66.0,27.0,29.0,5.0,2.3,0.5,0.5,0.1320754716981132,0.10638297872340426,1.0,3.0,1.0,2.0,0.0,0.0,1795,1805,1
0,15,18.0,27.0,13.0,19.0,5.0,5.0,0.0,3.0,0.4,0.6875,0.0,0.0,53.0,74.0,385.0,417.0,11.0,11.0,7.3,5.6,266.0,328.0,0.6923076923076923,0.725,9.5,7.8,0.0,1.0,0.2222222222222222,0.2,119.0,89.0,25.0,32.0,4.8,2.8,1.0,0.75,0.1111111111111111,0.16666666666666666,1.0,1.0,1.0,0.0,0.0,0.0,1493,2107,0
31,7,11.0,21.0,6.0,14.0,4.0,5.0,1.0,2.0,0.2,0.5384615384615384,1.0,0.0,57.0,62.0,218.0,336.0,12.0,10.0,3.8,5.4,126.0,220.0,0.5483870967741935,0.75,3.3,6.7,1.0,0.0,0.1794871794871795,0.1,92.0,116.0,19.0,29.0,4.8,4.0,0.0,1.0,0.15,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,1746,1854,1
27,24,23.0,26.0,9.0,20.0,12.0,3.0,2.0,3.0,0.6923076923076923,0.4166666666666667,0.0,0.0,57.0,70.0,449.0,525.0,10.0,10.0,7.9,7.5,234.0,399.0,0.75,0.7777777777777778,9.4,8.1,0.0,1.0,0.1111111111111111,0.19047619047619047,215.0,126.0,32.0,21.0,6.7,6.0,0.5,0.4,0.14285714285714285,0.1,1.0,1.0,1.0,0.0,2.0,0.0,1815,1785,0
25,30,18.0,28.0,16.0,19.0,0.0,7.0,2.0,2.0,0.4166666666666667,0.4166666666666667,0.0,0.5,59.0,70.0,269.0,474.0,12.0,11.0,4.6,6.8,256.0,383.0,0.6458333333333334,0.7555555555555555,5.0,8.1,2.0,0.0,0.125,0.2857142857142857,13.0,91.0,8.0,23.0,1.6,4.0,0.5,0.75,0.12195121951219512,0.13157894736842105,2.0,1.0,0.0,1.0,0.0,0.0,1595,2005,1
2,0,26.0,16.0,9.0,10.0,14.0,4.0,3.0,2.0,0.5333333333333333,0.3333333333333333,0.0,0.0,75.0,58.0,464.0,267.0,12.0,12.0,6.2,4.6,208.0,174.0,0.6896551724137931,0.6206896551724138,6.9,5.3,0.0,2.0,0.1111111111111111,0.16,256.0,93.0,45.0,25.0,5.7,3.7,0.2,0.5,0.2,0.14285714285714285,1.0,3.0,1.0,1.0,0.0,0.0,1825,1775,0
10,9,16.0,16.0,10.0,8.0,5.0,3.0,1.0,5.0,0.35714285714285715,0.36363636363636365,0.0,0.0,60.0,51.0,379.0,164.0,10.0,10.0,6.3,3.2,222.0,100.0,0.6818181818181818,0.5517241379310345,8.5,3.0,0.0,2.0,0.2857142857142857,0.19047619047619047,157.0,64.0,34.0,18.0,4.6,3.6,0.2,0.0,0.13333333333333333,0.15,0.0,3.0,0.0,1.0,0.0,0.0,2119,1481,0
20,7,19.0,15.0,13.0,9.0,4.0,2.0,2.0,4.0,0.25,0.13333333333333333,0.0,1.0,66.0,62.0,315.0,287.0,14.0,13.0,4.8,4.6,241.0,181.0,0.6052631578947368,0.5483870967741935,6.0,5.7,2.0,2.0,0.14285714285714285,0.1111111111111111,74.0,106.0,26.0,30.0,2.8,3.5,0.3333333333333333,0.2,0.13157894736842105,0.13333333333333333,3.0,2.0,1.0,0.0,0.0,2.0,1745,1855,1
6,1,24.0,19.0,15.0,14.0,4.0,4.0,5.0,1.0,0.3333333333333333,0.625,0.0,0.0,74.0,49.0,425.0,487.0,14.0,13.0,5.7,9.9,341.0,361.0,0.6595744680851063,0.7037037037037037,6.4,12.9,0.0,1.0,0.11764705882352941,0.1111111111111111,84.0,126.0,21.0,21.0,4.0,6.0,0.4,1.0,0.1282051282051282,0.10638297872340426,1.0,3.0,1.0,2.0,0.0,1.0,2165,1435,1
23,3,17.0,17.0,12.0,9.0,2.0,6.0,3.0,2.0,0.2222222222222222,0.125,0.0,0.0,75.0,49.0,244.0,348.0,15.0,14.0,3.3,7.1,183.0,176.0,0.6041666666666666,0.5909090909090909,3.4,7.7,3.0,0.0,0.1276595744680851,0.14285714285714285,61.0,172.0,21.0,26.0,2.9,6.6,0.0,0.8,0.1095890410958904,0.13333333333333333,5.0,0.0,2.0,0.0,0.0,2.0,2216,1384,1
11,21,23.0,12.0,10.0,8.0,12.0,3.0,1.0,1.0,0.4375,0.36363636363636365,1.0,0.0,72.0,48.0,348.0,210.0,12.0,9.0,4.8,4.4,170.0,118.0,0.5142857142857142,0.7142857142857143,4.4,4.9,1.0,0.0,0.16666666666666666,0.15,178.0,92.0,33.0,24.0,5.4,3.8,0.0,1.0,0.11428571428571428,0.2,1.0,0.0,0.0,0.0,0.0,2.0,2148,1452,1
